IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
1386,518,316,10,24355.78,29/12/2025,Metepec
3809,194,386,2,9797.18,10/04/2024,Monterrey
4264,86,394,11,19163.82,19/11/2023,Toluca Centro
3121,776,372,7,10186.07,29/10/2024,Metepec
407,537,75,4,78.44,2026-13-01,Metepec
647,788,4,11,15600.78,31/31/2025,Toluca Centro
1462,782,200,15,24937.47,04/05/2025,Toluca Centro
718,489,232,6,-2296.74,18/04/2024,Guadalajara
2120,535,156,17,4257.56,02/10/2025,Puebla
406,385,86,13,-2671.86,07/09/2024,Metepec
3517,36,94,8,7781.08,07/09/2025,Online
348,659,73,19,15140.32,23/07/2023,
1888,580,432,17,22514.71,12/10/2023,Guadalajara
2275,79,261,2,7845.02,08/05/2024,Monterrey
1186,591,382,11,10523.28,19/04/2026,Guadalajara
2049,762,345,8,24790.24,17/02/2023,Puebla
4781,361,305,10,12177.98,16/05/2026,Guadalajara
2889,528,369,8,15966.89,05/09/2025,CDMX Norte
996,323,73,2,21786.19,10/07/2024,
3586,253,278,12,21657.13,16/07/2023,CDMX Norte
4579,653,212,6,5120.32,18/11/2024,Online
3543,332,342,4,12720.43,24/08/2023,Toluca Centro
3518,601,3,19,10521.41,19/05/2024,CDMX Norte
424,83,42,1,-1074.46,12/06/2026,Puebla
3483,596,93,13,9494.51,13/03/2023,CDMX Norte
2809,391,352,10,3937.37,03/06/2026,CDMX Norte
3006,677,182,14,13741.28,29/11/2025,Online
3673,697,430,3,19689.16,02/02/2024,Metepec
1094,80,91,15,10957.15,23/03/2026,Online
33,768,375,-7,8252.16,22/12/2025,Guadalajara
911,338,122,9,7045.81,31/31/2025,Toluca Centro
4608,615,56,1,9539.68,13/10/2025,Puebla
4590,716,182,20,16996.7,05/04/2026,Puebla
1953,356,263,10,2139.5,03/12/2024,Toluca Centro
1713,6,340,10,3137.43,19/10/2023,Online
3745,804,291,3,21098.37,03/05/2023,Monterrey
3242,173,195,10,20215.17,31/08/2025,Guadalajara
3392,745,77,20,10689.66,19/01/2024,Monterrey
2045,592,332,14,143.21,27/05/2023,Monterrey
4042,530,345,15,12404.22,20/06/2025,Metepec
2807,123,2,1,13979.93,04/08/2023,CDMX Norte
2055,600,255,3,6342.66,19/01/2024,Monterrey
2564,333,414,5,3784.86,26/03/2023,Toluca Centro
4566,221,314,6,18674.03,07/05/2025,CDMX Norte
881,770,319,20,8536.68,2025-02-30,Toluca Centro
3138,53,77,3,8789.99,26/06/2024,Monterrey
1030,117,410,5,-1750.58,20/03/2024,Toluca Centro
4507,431,434,12,12732.46,09/07/2023,CDMX Norte
1325,757,267,15,12265.28,06/09/2025,Metepec
2664,244,289,10,8682.61,26/01/2024,Monterrey
161,318,430,8,541.91,NO_FECHA,Toluca Centro
371,598,63,15,3914.38,31/31/2025,Metepec
3382,675,267,6,1054.69,20/11/2024,Monterrey
3984,148,362,15,13298.4,09/06/2025,Metepec
4767,5,164,1,8311.24,14/03/2025,Toluca Centro
3290,848,352,18,5382.01,10/05/2025,Toluca Centro
3857,357,324,19,8925.36,27/02/2024,Metepec
2632,424,78,15,8032.18,07/07/2024,Metepec
4739,539,148,13,4493.08,04/07/2025,Metepec
1566,538,101,7,2377.02,12/01/2023,Puebla
3977,888,245,13,16154.07,16/10/2025,Metepec
3342,607,11,17,9348.81,19/07/2025,Guadalajara
2347,441,312,8,4144.24,19/02/2024,Puebla
2102,78,329,6,269.91,06/07/2024,Metepec
757,51819,243,10,23008.13,06/01/2023,Metepec
3702,589,8,3,7633.17,05/07/2024,Toluca Centro
2436,150,389,18,18262.65,16/01/2023,Metepec
391,53177,43,18,14410.09,03/03/2026,CDMX Norte
1297,122,200,14,18861.17,24/01/2025,Monterrey
2690,730,49,11,8668.88,01/03/2023,Guadalajara
2865,335,116,18,22945.9,24/11/2023,Guadalajara
3141,650,302,12,19987.71,19/02/2025,Monterrey
4602,518,223,4,7780.64,20/09/2023,CDMX Norte
2453,284,216,14,22896.49,01/10/2024,Puebla
3020,288,407,18,17572.18,30/08/2023,Monterrey
160,572,229,1,-180.55,16/07/2024,Online
1760,275,97,2,2385.62,23/04/2024,CDMX Norte
1393,265,364,8,1674.6,17/02/2025,Toluca Centro
3095,358,257,7,20136.43,20/11/2023,Metepec
1679,292,338,6,24280.71,10/06/2023,Puebla
1650,869,443,20,16977.85,24/09/2025,Metepec
2017,217,187,18,14193.81,24/03/2024,Metepec
3939,445,225,20,4108.4,18/02/2025,Toluca Centro
3556,52,153,16,16342.31,29/04/2024,Monterrey
3490,490,263,8,95.43,26/09/2023,Guadalajara
3456,761,44,11,18158.24,13/10/2025,Guadalajara
1011,349,390,-1,20738.15,02/05/2026,Guadalajara
3772,633,291,10,11868.59,06/04/2026,Online
3921,490,24,1,4995.94,12/07/2023,Guadalajara
1193,869,202,13,1668.78,25/10/2025,Toluca Centro
959,696,56,20,835.53,31/31/2025,CDMX Norte
1331,518,320,7,21858.45,17/07/2025,Metepec
2884,376,109,1,3528.1,17/03/2023,Toluca Centro
531,709,231,-12,6381.42,01/11/2024,CDMX Norte
4026,246,317,13,12251.18,30/12/2023,Metepec
2686,872,346,14,2494.8,19/09/2024,Monterrey
3000,452,279,17,20585.29,13/04/2026,Puebla
659,827,63,6,10615.75,2025-02-30,Guadalajara
3063,330,287,15,23996.79,05/01/2024,CDMX Norte
2888,854,406,17,9485.25,28/05/2025,Monterrey
4328,140,80,8,11286.83,10/09/2024,Guadalajara
999,7,186,-19,24166.64,18/08/2025,Online
4086,460,222,15,14998.07,30/06/2024,Guadalajara
1039,58971,373,1,3955.8,17/03/2025,Puebla
3191,749,26,3,23646.62,17/12/2025,Toluca Centro
4383,518,373,16,18933.84,14/06/2025,Online
3504,38,442,10,18731.84,23/06/2024,Metepec
2882,463,335,10,7709.18,05/01/2024,Monterrey
937,55738,222,9,10534.93,01/05/2024,Toluca Centro
3414,560,188,7,7902.59,07/05/2023,Metepec
3861,635,75,5,14255.09,13/06/2023,Puebla
129,662,384,-2,21704.06,07/01/2024,Online
470,866,83186,18,8026.65,14/10/2025,Guadalajara
4796,830,444,6,6455.25,17/10/2025,Guadalajara
3902,108,70,18,19505.89,22/10/2025,Toluca Centro
4265,593,18,14,8819.63,03/06/2024,Puebla
3641,803,6,17,21123.86,31/12/2025,Toluca Centro
2711,48,3,17,6191.75,25/02/2025,Puebla
4162,651,325,16,13898.6,19/12/2023,Metepec
3072,807,414,3,21229.37,20/04/2023,Toluca Centro
3553,125,397,6,21495.55,07/10/2024,Puebla
378,479,175,6,2544.42,24/02/2024,
2230,265,121,5,14797.47,23/12/2025,Puebla
3284,352,15,12,2942.94,06/04/2025,CDMX Norte
3264,168,336,19,2323.01,16/10/2023,Metepec
1263,88,215,19,22667.44,29/04/2023,Monterrey
3919,855,391,9,13902.08,15/12/2024,Online
4792,496,321,13,4435.05,26/10/2023,CDMX Norte
2337,425,19,4,10269.86,16/07/2025,Guadalajara
3329,251,12,19,4574.2,20/05/2026,Metepec
59,765,49,11,9777.38,2025-02-30,Online
1829,581,160,6,1967.27,19/09/2023,Toluca Centro
1345,675,172,11,7847.43,20/02/2023,Guadalajara
2314,759,121,1,18054.9,04/08/2025,Toluca Centro
3973,282,350,6,15028.55,20/05/2024,CDMX Norte
607,54659,98,2,11433.63,12/05/2024,Puebla
4154,426,324,4,23369.24,30/08/2024,Online
2123,807,369,3,20349.65,22/03/2026,Toluca Centro
1865,700,221,11,16712.44,14/06/2024,Puebla
2879,178,136,20,23022.92,05/10/2025,CDMX Norte
3423,49,20,2,13251.53,06/06/2026,Online
4682,550,88,3,11136.89,16/03/2026,CDMX Norte
4539,736,324,2,1342.69,12/01/2023,Monterrey
3868,744,184,16,15435.11,05/02/2024,CDMX Norte
1439,504,334,19,21183.37,23/07/2024,Online
3443,648,393,4,15220.05,05/05/2023,Toluca Centro
4001,512,25,9,24380.16,13/06/2023,Toluca Centro
977,497,18,17,4362.62,31/31/2025,Monterrey
853,50783,136,8,8303.66,20/11/2024,CDMX Norte
2109,198,425,2,4491.84,25/02/2025,Guadalajara
1826,228,143,10,16600.78,09/05/2024,Metepec
2058,501,322,13,16056.52,08/10/2023,Toluca Centro
4320,849,264,19,22958.39,28/04/2024,Monterrey
4358,384,191,7,24812.15,04/03/2026,Metepec
328,71,173,17,-1555.59,06/03/2026,Metepec
35,805,435,16,1134.4,2026-13-01,CDMX Norte
1065,264,366,-3,13147.68,02/05/2024,Online
4051,414,99,6,24446.2,26/01/2026,Metepec
469,55646,6,1,22906.93,23/12/2023,Toluca Centro
204,293,349,6,24619.87,06/02/2023,
1876,282,423,7,16325.55,27/04/2024,Puebla
223,59574,5,16,9330.06,11/02/2025,Metepec
834,5,216,16,3202.33,12/06/2024,
1448,637,342,3,24323.81,26/01/2023,CDMX Norte
2605,162,419,8,7769.47,23/11/2025,CDMX Norte
2681,892,384,18,12781.21,09/06/2025,Monterrey
2116,625,217,8,5815.01,09/08/2025,Online
3896,102,387,16,10684.33,15/01/2023,Metepec
3387,228,144,18,331.68,05/09/2025,CDMX Norte
2244,30,22,11,13014.77,30/07/2025,Guadalajara
4660,513,130,7,5004.05,25/03/2026,Monterrey
4309,816,262,13,14868.59,16/07/2023,Monterrey
1972,136,394,10,13123.86,25/07/2025,Toluca Centro
3468,79,46,16,11303.68,22/07/2023,Monterrey
2948,738,97,20,11031.04,11/03/2026,Toluca Centro
1610,733,101,19,11903.65,10/09/2023,Online
1218,747,87,2,5422.99,10/03/2024,CDMX Norte
1980,74,35,4,17658.01,09/08/2023,CDMX Norte
707,870,417,19,11548.56,2025-02-30,Guadalajara
4174,833,244,9,7956.69,11/06/2026,Puebla
2411,115,117,18,10104.57,27/11/2025,Toluca Centro
410,849,81104,18,17223.14,05/04/2026,Guadalajara
417,530,442,-14,4559.35,04/04/2026,Online
1457,179,408,19,21309.65,12/04/2023,Online
423,899,299,-17,5374.69,30/10/2024,Puebla
199,59910,381,20,8461.51,14/11/2025,CDMX Norte
3205,585,237,9,11019.36,19/07/2024,Puebla
556,763,50,6,-2257.99,25/04/2026,Guadalajara
1537,647,286,5,24822.37,17/06/2025,Online
465,289,328,-7,16909.21,19/02/2025,Metepec
3999,857,3,16,1683.41,26/11/2025,Metepec
2857,748,443,8,3817.98,30/03/2024,Online
4467,677,30,10,18484.16,07/01/2025,CDMX Norte
3876,629,410,1,20349.09,02/01/2024,Online
4544,413,93,7,1195.65,07/06/2025,CDMX Norte
4409,478,379,4,20428.97,02/11/2024,Puebla
4088,204,200,12,433.14,19/01/2023,CDMX Norte
1134,89,326,9,1336.94,07/04/2023,CDMX Norte
1578,462,216,2,2525.75,27/08/2024,Monterrey
2897,554,132,8,14264.71,10/08/2025,Online
3442,325,177,6,19523.67,12/02/2024,Online
1708,39,231,10,7341.61,05/05/2025,CDMX Norte
3307,322,359,11,1601.61,23/05/2024,Puebla
504,137,322,15,10075.9,19/12/2024,
695,284,123,18,12411.26,2026-13-01,Puebla
4455,586,429,9,20877,17/12/2023,Monterrey
2500,627,306,17,15957.22,22/09/2025,Metepec
1488,626,300,17,20737.02,13/05/2024,Toluca Centro
4580,79,304,3,12183.89,27/11/2024,CDMX Norte
345,3,72,-10,3536.4,06/06/2025,CDMX Norte
3550,641,416,5,16046.91,23/01/2025,Toluca Centro
88,135,173,6,-2982.12,12/12/2023,CDMX Norte
498,728,436,8,519.11,16/06/2024,
4128,251,184,20,6732.34,14/11/2023,CDMX Norte
1936,305,380,15,11076.67,04/07/2024,Metepec
259,56735,412,8,10891.36,08/07/2025,Guadalajara
3016,817,438,2,16596.21,01/02/2025,Guadalajara
1033,56687,214,7,11636.48,03/03/2025,CDMX Norte
3811,162,224,8,5452.89,17/04/2024,CDMX Norte
4483,308,165,4,12027.18,08/03/2026,Monterrey
3104,405,415,10,1102.98,05/06/2025,Monterrey
142,615,12,5,-2096.73,10/06/2024,Guadalajara
2507,413,412,8,4596.23,20/10/2023,Guadalajara
3062,553,334,2,11357.19,10/02/2023,Toluca Centro
4604,238,210,2,15164.84,06/06/2023,Guadalajara
2004,526,378,4,21789.19,22/05/2024,Puebla
3899,834,211,4,19041.69,09/07/2025,Metepec
4161,732,304,6,8815.01,27/02/2023,Puebla
2370,192,38,9,1751.19,06/04/2026,Online
4652,586,225,6,1322.92,23/06/2024,Online
4373,98,63,14,7667.91,19/12/2024,Monterrey
325,52185,10,19,24382.09,11/10/2025,Guadalajara
238,837,127,17,-4973.52,17/08/2024,Toluca Centro
4567,384,58,14,17433.69,19/02/2023,Puebla
1244,361,196,19,18742.05,14/01/2024,Toluca Centro
302,97,84771,11,24313.78,23/01/2023,Monterrey
3730,349,308,16,18945.78,12/12/2025,Monterrey
4076,615,372,12,22613.02,22/09/2024,Metepec
108,387,82,14,10471.43,15/10/2023,
245,709,226,6,9330.68,2025-02-30,Monterrey
2408,577,244,17,20144.82,04/08/2023,Online
3882,753,395,3,21299.34,02/12/2025,Toluca Centro
2012,459,273,14,1247.32,17/07/2024,CDMX Norte
2970,147,232,4,23080.06,25/07/2024,CDMX Norte
1940,676,264,6,20451.28,20/11/2023,CDMX Norte
1542,217,349,5,5142.41,19/07/2023,Guadalajara
3073,370,89,11,5950.59,22/10/2025,Metepec
1338,316,155,1,11856.62,22/09/2024,Guadalajara
1281,527,147,2,21450.48,30/09/2024,CDMX Norte
1987,787,182,13,23378.91,17/05/2024,Online
2543,828,294,9,2042.11,25/03/2023,CDMX Norte
1772,246,52,18,16447.37,26/01/2024,Guadalajara
2298,323,59,20,13337.08,21/02/2025,Monterrey
40,304,396,4,-847.49,09/01/2025,Monterrey
669,900,383,-14,16002.3,08/09/2023,Toluca Centro
1613,93,389,7,11079.95,11/08/2023,Guadalajara
2731,767,285,4,5598.54,12/08/2024,Monterrey
3306,457,172,17,4918.68,23/06/2025,Monterrey
491,562,307,20,21730.56,NO_FECHA,Online
3614,411,393,7,6228.94,24/03/2026,Puebla
1673,304,195,7,12267.07,26/04/2023,Guadalajara
2684,633,392,4,9097.16,07/02/2026,CDMX Norte
539,666,97,13,22552.14,2026-13-01,Toluca Centro
3285,762,263,16,14635.91,03/04/2026,Online
3134,867,276,16,18523.19,04/06/2024,Monterrey
4338,434,64,12,12439.43,07/05/2024,Monterrey
435,422,80,-14,3774.17,12/04/2024,Online
2514,169,250,18,23852.86,24/02/2025,Online
285,483,381,-16,11155.62,23/01/2026,CDMX Norte
753,489,444,-3,14748.61,08/03/2026,Metepec
2735,269,240,12,9454.56,18/06/2025,Puebla
1472,745,302,18,23968.21,29/12/2025,Guadalajara
2510,331,231,9,15043.16,22/09/2023,CDMX Norte
2074,649,242,10,20355.61,14/12/2023,Puebla
2189,230,115,8,12063.09,09/05/2026,Puebla
192,171,387,4,7414.15,02/05/2026,
463,56846,428,16,1701.4,17/05/2024,Toluca Centro
1299,470,251,16,7246.41,03/06/2023,Monterrey
318,576,100,13,12642.03,28/04/2025,
2175,688,142,7,23200.39,08/03/2026,Monterrey
1933,280,27,4,5388.65,21/01/2023,Metepec
3739,230,257,19,23972.85,11/01/2023,Puebla
1752,683,431,11,20000.21,07/04/2024,CDMX Norte
1115,102,353,8,15221.03,19/01/2023,Monterrey
914,609,84604,20,17007.33,16/05/2026,Monterrey
1759,17,111,8,8134.23,10/06/2026,Toluca Centro
612,52,270,15,9645.98,28/07/2024,
2637,275,67,8,16913.11,01/03/2023,Guadalajara
1352,562,336,2,6512.7,19/03/2025,Monterrey
618,196,114,14,359.12,20/11/2025,
3291,811,93,19,10703.79,10/04/2024,Toluca Centro
471,632,429,-8,14496.56,26/10/2024,Guadalajara
1754,732,74,9,7277.72,03/07/2023,Online
3136,526,26,10,19482.21,09/08/2024,Metepec
4636,95,317,1,20156.16,07/03/2023,Monterrey
3240,237,120,1,16860.26,21/06/2024,Online
4164,116,30,4,23335.78,17/04/2025,CDMX Norte
270,642,284,13,1825.13,05/04/2025,
3160,698,61,16,23934.14,22/06/2023,Guadalajara
16,841,416,13,-2288.49,25/05/2024,CDMX Norte
163,57368,137,13,11998.02,30/03/2023,Metepec
4104,732,361,18,3537.37,17/03/2025,CDMX Norte
2225,361,285,5,22000.16,24/10/2023,CDMX Norte
544,490,348,20,-1851.99,11/08/2025,Monterrey
360,262,397,18,15526.14,25/04/2023,
620,284,87767,4,22884.52,01/04/2025,Guadalajara
1382,305,232,9,24045.94,23/03/2023,Online
116,345,82333,4,14506.32,05/06/2023,Metepec
1102,16,195,11,22154.36,13/11/2023,Puebla
932,800,86795,12,21314.78,24/03/2026,Guadalajara
2765,546,102,5,20262.65,17/01/2023,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
2877,445,383,19,14094.69,07/02/2026,Metepec
2048,422,437,16,13300.4,16/08/2023,Puebla
1554,213,132,18,721.42,09/10/2023,Puebla
4091,214,166,9,14535.92,19/01/2025,Online
2292,733,429,1,7960.75,01/12/2023,Toluca Centro
737,124,378,11,6500.57,NO_FECHA,Monterrey
4291,781,398,15,18316.6,12/07/2024,Online
867,481,195,-17,11152.3,22/01/2023,Puebla
1409,227,334,15,3877,18/03/2026,Puebla
242,822,85820,1,1415.7,03/12/2024,Puebla
4707,117,341,3,22047.51,10/11/2023,Metepec
3585,110,410,11,8397.08,18/07/2025,CDMX Norte
4493,680,421,9,13351.27,19/06/2023,Metepec
2864,892,358,4,6391.56,06/05/2025,Metepec
2178,689,432,6,537.99,17/05/2024,Puebla
1481,633,77,2,18229.69,07/03/2026,Guadalajara
4134,343,37,17,19817.8,19/05/2026,Guadalajara
411,183,271,-13,11450.11,08/11/2024,Online
4758,20,61,20,18963.03,19/10/2024,Toluca Centro
484,808,5,1,-1903.85,13/10/2023,Metepec
2503,67,321,14,333.09,27/11/2023,Puebla
3182,592,213,9,2056.19,07/09/2024,Guadalajara
128,261,84625,7,19027.13,09/03/2025,Online
2101,755,377,6,23775.57,22/07/2023,Metepec
236,329,83326,15,20617.45,28/06/2023,Puebla
1086,612,402,7,8444.16,07/02/2024,Monterrey
3089,866,311,8,3953.76,02/07/2025,Guadalajara
850,593,371,11,-1774.5,20/05/2024,Online
4163,236,235,10,12611.33,13/01/2026,Metepec
2444,639,233,15,14457.19,21/02/2026,Puebla
1837,504,236,14,17881.26,15/12/2024,Guadalajara
42,517,420,7,20370.01,29/12/2025,
1643,170,168,18,19679.66,23/04/2023,CDMX Norte
1091,702,29,2,4081.8,23/04/2024,Puebla
1641,135,239,3,7686.77,06/06/2026,Puebla
1211,49,413,11,16286.48,03/03/2024,Monterrey
2282,562,268,20,21880.19,11/12/2023,Online
4777,521,317,11,1124.83,24/07/2025,Monterrey
3383,223,351,15,22281.61,23/02/2026,Monterrey
699,335,193,-8,20714.82,07/04/2025,CDMX Norte
1930,802,410,4,295.41,02/04/2024,CDMX Norte
3972,510,197,3,23864.04,03/06/2025,Guadalajara
4638,829,186,19,21696.33,28/10/2024,Monterrey
3822,592,322,14,11055.41,20/03/2024,Monterrey
691,56720,268,3,18934.44,21/02/2026,CDMX Norte
3188,437,429,18,19056.05,01/07/2024,Monterrey
1575,390,198,18,13993.27,20/11/2024,Guadalajara
3214,631,361,15,23449.9,31/12/2023,Toluca Centro
1999,874,127,20,1356.03,01/05/2026,CDMX Norte
188,614,85850,4,23472.5,10/02/2025,Metepec
658,841,274,14,-742.97,24/07/2024,Toluca Centro
2985,216,406,6,24963.15,02/09/2025,Toluca Centro
4302,60,153,5,8239.93,17/08/2025,Monterrey
1814,700,379,16,19486.26,07/04/2024,Monterrey
4515,348,60,20,8784.29,07/04/2026,Online
623,272,199,18,6264.35,31/31/2025,Monterrey
1184,575,155,14,22827.57,28/03/2023,Metepec
2638,716,360,2,21168.23,15/09/2024,Online
2253,55,424,16,11441.23,05/04/2025,Puebla
202,476,119,9,-599.35,30/01/2024,CDMX Norte
1715,272,56,8,17223.43,17/09/2023,Metepec
1838,219,441,19,4202.46,29/11/2023,Guadalajara
799,57550,200,17,7640.7,01/03/2024,Monterrey
439,52202,130,9,19886.49,06/06/2024,Guadalajara
415,50216,146,12,20415.43,01/06/2026,Guadalajara
2617,40,222,10,20789.47,16/03/2025,Puebla
4117,740,280,3,4706.8,13/03/2026,Puebla
840,588,203,17,18193.88,24/07/2024,
4728,619,80,15,24624.33,08/11/2023,Monterrey
813,399,403,-5,1036.89,11/07/2024,Online
1770,660,443,3,18379.66,28/09/2023,Toluca Centro
2207,778,357,12,1102.73,04/04/2024,Monterrey
2334,875,313,1,8913.24,21/05/2025,CDMX Norte
548,660,89964,13,16397.63,05/05/2025,CDMX Norte
4125,378,233,7,22721.29,11/09/2023,Guadalajara
968,6,83735,17,5587.39,14/04/2026,Puebla
4053,888,262,10,3287.2,13/01/2023,CDMX Norte
3004,214,269,3,11133.04,14/05/2023,Puebla
354,566,26,16,16571.85,17/03/2026,
1284,494,381,7,19417.64,31/03/2023,Monterrey
1805,222,245,10,21565.75,15/11/2025,Monterrey
2640,362,65,7,15531.85,05/04/2024,CDMX Norte
3453,32,388,4,17670.7,30/11/2025,Metepec
1597,414,133,15,10611.88,24/05/2026,Monterrey
4561,886,56,20,3470.5,24/04/2026,Metepec
1447,727,268,1,11678.27,08/08/2025,Puebla
1113,147,368,1,10022.35,24/02/2024,CDMX Norte
2567,121,12,15,6730.73,13/03/2024,Metepec
4286,531,312,15,3953.04,25/01/2024,Guadalajara
2603,670,233,14,12809.03,02/04/2023,Puebla
4633,596,97,16,18100.06,06/09/2023,Metepec
75,307,424,-17,23311.12,04/08/2025,Online
3086,664,2,2,23126.11,24/09/2024,Metepec
655,53846,205,15,6979.86,04/05/2025,Monterrey
2825,760,185,18,19196.12,09/01/2025,Metepec
3601,273,438,15,381.3,12/07/2023,Monterrey
3577,517,311,2,13869.13,22/09/2024,Puebla
4446,806,108,10,22954.45,05/08/2025,Guadalajara
2692,102,324,6,14755.91,02/03/2025,Monterrey
2313,267,351,9,13675.6,14/03/2024,Toluca Centro
1026,162,385,11,13836.49,01/04/2024,
146,256,89474,5,1592.26,25/08/2025,Monterrey
3925,162,366,4,11084.01,28/01/2024,Puebla
883,50257,293,12,20088.49,04/09/2023,Toluca Centro
3217,710,400,10,2128.4,28/02/2023,Guadalajara
4185,397,281,6,20866.16,01/02/2025,Guadalajara
3567,448,428,14,5405.46,12/03/2025,Puebla
580,825,51,5,-2952.19,29/12/2025,Monterrey
2784,724,4,20,11217.07,12/08/2025,Metepec
4396,167,248,12,14752.01,02/04/2024,Online
4715,542,198,5,21192.03,13/08/2024,CDMX Norte
3185,136,343,19,17950.26,22/03/2023,Online
2862,492,280,3,24328.08,05/07/2025,Online
1476,818,261,9,7918.61,30/12/2025,Metepec
3555,240,70,13,20598.15,20/04/2026,Online
4247,479,140,9,7353.76,26/06/2024,Monterrey
1647,203,395,4,14900.97,21/09/2023,Online
852,466,369,1,3829.54,21/05/2025,
2220,898,13,16,20226.76,08/12/2024,Monterrey
4477,328,285,13,6121.98,02/06/2026,Monterrey
2156,767,129,1,24620.55,19/11/2024,Puebla
635,719,122,12,13595.9,2025-02-30,CDMX Norte
1401,79,322,9,18327.71,29/12/2024,Guadalajara
1291,191,154,3,24568.47,11/01/2023,CDMX Norte
3998,876,313,20,17470.77,30/05/2023,Metepec
3997,772,407,4,9543.75,22/11/2025,CDMX Norte
4298,311,116,3,14394.93,28/07/2023,Guadalajara
4347,540,92,17,4211.52,10/11/2023,CDMX Norte
396,300,105,8,4972.75,14/12/2023,
567,815,346,-8,23871.43,11/03/2024,Monterrey
3707,698,241,12,20974.97,28/05/2025,Monterrey
3675,662,102,15,8288.99,09/01/2024,CDMX Norte
1023,201,257,-13,19256.33,17/10/2025,CDMX Norte
2378,899,387,7,20104.65,02/12/2025,Toluca Centro
1307,371,410,1,9637.82,24/11/2023,Guadalajara
139,55467,260,1,18166.21,15/05/2023,Online
2106,667,178,7,22505.08,17/06/2025,CDMX Norte
3050,132,219,17,24244.49,11/02/2024,CDMX Norte
1513,7,144,20,13666.82,15/05/2025,Guadalajara
4465,868,440,10,18860.79,18/05/2025,Online
3117,755,416,14,16121.31,19/07/2024,Metepec
3592,656,351,10,18815.97,06/05/2024,Monterrey
1665,898,6,19,1120.26,13/12/2025,Monterrey
3587,100,448,9,2269.44,11/06/2024,Monterrey
644,868,84034,8,23125.28,10/01/2023,Monterrey
1037,703,255,20,6546.38,NO_FECHA,Puebla
2374,642,152,9,17119.17,10/01/2023,Monterrey
1233,801,224,9,14523.55,16/01/2023,Monterrey
535,51410,417,20,19307.02,28/10/2024,Toluca Centro
1853,632,214,8,18145.69,09/09/2024,Guadalajara
573,749,353,-5,7436.98,23/02/2025,Puebla
3482,293,378,20,24445.06,29/09/2024,CDMX Norte
4808,659,296,7,15207.23,15/12/2025,Monterrey
3011,642,398,6,3095.35,26/01/2024,Monterrey
3027,498,337,5,3886.76,24/08/2023,Toluca Centro
4574,737,251,7,23452.47,16/08/2024,Metepec
4354,847,101,8,2412.31,03/03/2025,Guadalajara
3524,416,32,13,22450.47,13/01/2025,Toluca Centro
4511,380,183,7,3574.69,09/03/2025,Puebla
4139,748,265,3,6360.59,28/05/2026,Guadalajara
3179,240,372,15,825.41,11/05/2024,Puebla
2997,695,330,6,2990.96,03/07/2024,Monterrey
1914,779,4,13,10481.97,30/07/2025,Toluca Centro
1156,829,349,1,982.88,22/10/2025,CDMX Norte
1915,110,60,2,24681.73,01/01/2025,Toluca Centro
4746,502,88,17,16325.82,05/05/2025,Online
3328,375,37,12,16211.71,22/11/2024,Monterrey
888,84,13,7,7413.23,19/09/2024,
4285,148,4,2,5321.69,17/05/2025,Guadalajara
1,58333,190,6,13498.96,17/03/2026,Metepec
1438,871,16,8,22824.37,01/04/2026,Puebla
2345,239,266,19,10313.46,18/10/2025,Metepec
2039,422,422,15,22447.13,04/07/2023,Puebla
941,418,285,12,12515.42,2026-13-01,Puebla
465,289,328,-7,16909.21,19/02/2025,Metepec
889,50949,417,18,5637.68,26/08/2024,Toluca Centro
555,455,64,-19,19601.97,14/10/2023,Online
3838,630,92,18,23793.86,01/07/2023,Online
564,63,265,6,19046.41,26/06/2025,
3157,157,202,12,7817.09,13/01/2024,Guadalajara
636,647,291,7,24920.59,24/01/2023,
283,53979,328,15,15934.08,13/09/2024,Toluca Centro
3250,699,276,16,18358.51,20/05/2024,Puebla
2227,744,416,17,17612.14,24/02/2023,Monterrey
110,224,86389,14,13171.5,24/12/2023,CDMX Norte
3092,872,224,16,3534.69,16/10/2025,Metepec
94,398,92,14,-1857.35,10/06/2023,Metepec
2417,429,286,1,10841.06,27/05/2025,Toluca Centro
3216,31,24,16,21627.63,22/03/2026,Guadalajara
2980,339,60,18,2970.38,16/05/2024,Online
3282,236,166,17,7018.44,27/12/2025,Toluca Centro
1251,619,22,7,6773.24,22/02/2025,Metepec
2066,816,251,7,10644.2,20/09/2025,Puebla
397,52960,247,9,24721.23,25/11/2025,CDMX Norte
2775,44,306,16,1592.31,02/06/2023,Monterrey
1530,671,292,2,244.09,07/08/2023,Online
1955,442,256,20,5091.7,13/01/2024,Guadalajara
2869,834,318,18,9738.96,02/06/2024,Toluca Centro
2576,639,367,11,9021.39,21/04/2023,Puebla
1640,231,179,3,4127.88,20/01/2023,CDMX Norte
2479,90,450,4,16247.06,07/04/2025,Toluca Centro
992,280,83983,19,24096.29,06/02/2025,Toluca Centro
3237,442,248,10,20525.74,23/12/2024,Puebla
1735,158,292,20,13359.14,16/01/2023,CDMX Norte
4505,366,122,8,13377.65,20/03/2023,Online
4146,240,319,17,23825.06,27/05/2026,CDMX Norte
4181,186,398,2,966.18,05/04/2024,Metepec
1404,222,197,8,3239.52,18/02/2025,Metepec
4410,473,262,12,7180.14,21/01/2023,Monterrey
